party,mp,mp_page,house,position,body,date,current_former,data_set,title,start_date,end_date,date_scraped
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Member,Powers and Privileges of Parliament (Ad Hoc Committees),from 17th September 2019 until 6th March 2023,former,position,Ms,2019-09-17,2023-03-06,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Member,Standing Committee on Appropriations (National Assembly Committees),from 27th June 2019 until 6th March 2023,former,position,Ms,2019-06-27,2023-03-06,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Alternate Member,Standing Committee on Finance (National Assembly Committees),from 27th June 2019 until 6th March 2023,former,position,Ms,2019-06-27,2023-03-06,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Member,Ad Hoc Committee on the appointment,from 23rd June 2020 until 20th October 2020,former,position,Ms,2020-06-23,2020-10-20,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,92nd Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 31st March 2017,former,position,Ms,2014-05-21,2017-03-31,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Constituency Contact,ANC Constituency Office (526): Noupoort (Constituency Office),from 10th May 2014 until 31st March 2017,former,position,Ms,2014-05-10,2017-03-31,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Minister of Transport,National Executive (Executive),from 26th May 2014 until 30th March 2017,former,position,Ms,2014-05-26,2017-03-30,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Ms,2014-05-16,2014-05-21,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,34th Candidate,African National Congress National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Ms,2014-04-22,2014-05-07,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 6th May 2014,former,position,Ms,2009-05-06,2014-05-06,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Constituency Contact,ANC Constituency Office (526): Noupoort (Constituency Office),until 6th May 2014,former,position,Ms,NA,2014-05-06,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Minister of Transport,National Executive (Executive),from 9th July 2013 until 24th April 2014,former,position,Ms,2013-07-09,2014-04-24,2024-05-28
ANC,"Peters,  ED",https://www.pa.org.za/person/elizabeth-dipuo-peters/,national-assembly,Minister of Energy,National Executive (Executive),until 9th July 2013,former,position,Ms,NA,2013-07-09,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Minister of Health,National Executive (Executive),since 6th August 2021,current,position,Dr,2021-08-06,NA,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Dr,2019-05-22,NA,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Dr,NA,NA,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Deputy Minister of Health,National Executive (Executive),from 29th May 2019 until 5th August 2021,former,position,Dr,2019-05-29,2021-08-05,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,50th Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Dr,2019-04-23,2019-05-08,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Deputy Minister of Health,National Executive (Executive),from 26th May 2014 until 7th May 2019,former,position,Dr,2014-05-26,2019-05-07,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Member,National Assembly (Parliament),from 21st May 2014 until 7th May 2019,former,position,Dr,2014-05-21,2019-05-07,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Member-elect,National Assembly (Parliament),from 16th May 2014 until 21st May 2014,former,position,Dr,2014-05-16,2014-05-21,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,65th Candidate,African National Congress National Election List 2014 (Election List),from 22nd April 2014 until 7th May 2014,former,position,Dr,2014-04-22,2014-05-07,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Constituency Contact,ANC Constituency Office (614): Ashton (Constituency Office),from 10th May 2014 until 6th May 2014,former,position,Dr,2014-05-10,2014-05-06,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Member,National Assembly (Parliament),from 6th May 2009 until 6th May 2014,former,position,Dr,2009-05-06,2014-05-06,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Constituency Contact,ANC Constituency Office (614): Ashton (Constituency Office),until 6th May 2014,former,position,Dr,NA,2014-05-06,2024-05-28
ANC,"Phaahla,  JM",https://www.pa.org.za/person/mathume-joseph-phaahla/,national-assembly,Deputy Minister of Arts and Culture,National Executive (Executive),from 31st October 2010 until 24th April 2014,former,position,Dr,2010-10-31,2014-04-24,2024-05-28
ANC,"Phetlhe,  P A",https://www.pa.org.za/person/phori-angeline-phetlhe/,national-assembly,Member,Portfolio Committee on Defence and Military Veterans (National Assembly Committees),since 14th April 2023,current,position,Ms,2023-04-14,NA,2024-05-28
ANC,"Phetlhe,  P A",https://www.pa.org.za/person/phori-angeline-phetlhe/,national-assembly,Alternate Member,Joint Standing Committee on Defence (Joint Committees),since 14th April 2023,current,position,Ms,2023-04-14,NA,2024-05-28
ANC,"Phetlhe,  P A",https://www.pa.org.za/person/phori-angeline-phetlhe/,national-assembly,Member,National Assembly (Parliament),since 10th March 2023,current,position,Ms,2023-03-10,NA,2024-05-28
ANC,"Phetlhe,  P A",https://www.pa.org.za/person/phori-angeline-phetlhe/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Phetlhe,  P A",https://www.pa.org.za/person/phori-angeline-phetlhe/,national-assembly,142nd Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,Alternate Member,Portfolio Committee on Mineral Resources and Energy (National Assembly Committees),since 27th January 2023,current,position,Ms,2023-01-27,NA,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,Member,Standing Committee on Auditor General (National Assembly Committees),,current,position,Ms,NA,NA,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,Member,Democratic Alliance (DA) (Party),,current,position,Ms,NA,NA,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,Alternate Member,Standing Committee on Auditor General (National Assembly Committees),from 27th January 2023 until 3rd May 2023,former,position,Ms,2023-01-27,2023-05-03,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,Member,"Portfolio Committee on Forestry, Fisheries and the Environment (National Assembly Committees)",from 7th December 2020 until 27th January 2023,former,position,Ms,2020-12-07,2023-01-27,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,Member,Portfolio Committee on Mineral Resources and Energy (National Assembly Committees),from 27th June 2019 until 7th December 2020,former,position,Ms,2019-06-27,2020-12-07,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,51st Candidate,Democratic Alliance National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
DA,"Phillips,  C",https://www.pa.org.za/person/cheryl-phillips/,national-assembly,3rd Candidate,Democratic Alliance Regional North West Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,Party Whip,National Assembly (Parliament),since 29th May 2023,current,position,Ms,2023-05-29,NA,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,Member,"Portfolio Committee on Planning, Monitoring and Evaluation. (National Assembly Committees)",since 25th May 2023,current,position,Ms,2023-05-25,NA,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,Member,"Portfolio Committee on Women, Youth and People with Disabilities (National Assembly Committees)",since 27th August 2021,current,position,Ms,2021-08-27,NA,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,Member,Portfolio Committee on Public Enterprises (National Assembly Committees),since 27th June 2019,current,position,Ms,2019-06-27,NA,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,Member,National Assembly (Parliament),since 22nd May 2019,current,position,Ms,2019-05-22,NA,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,Alternate Member,"Portfolio Committee on Women, Youth and People with Disabilities (National Assembly Committees)",from 27th June 2019 until 27th August 2021,former,position,Ms,2019-06-27,2021-08-27,2024-05-28
ANC,"Phiri,  CM",https://www.pa.org.za/person/carol-mokgadi-phiri/,national-assembly,7th Candidate,African National Congress Regional Limpopo Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
ANC,"Pietersen,  M L",https://www.pa.org.za/person/magdalene-louisa-pietersen/,national-assembly,Member,Portfolio Committee on Social Development (National Assembly Committees),since 14th April 2023,current,position,Ms,2023-04-14,NA,2024-05-28
ANC,"Pietersen,  M L",https://www.pa.org.za/person/magdalene-louisa-pietersen/,national-assembly,Member,Portfolio Committee on Water and Sanitation (National Assembly Committees),since 13th May 2022,current,position,Ms,2022-05-13,NA,2024-05-28
ANC,"Pietersen,  M L",https://www.pa.org.za/person/magdalene-louisa-pietersen/,national-assembly,Member,National Assembly (Parliament),since 24th February 2022,current,position,Ms,2022-02-24,NA,2024-05-28
ANC,"Pietersen,  M L",https://www.pa.org.za/person/magdalene-louisa-pietersen/,national-assembly,Member,African National Congress (ANC) (Party),,current,position,Ms,NA,NA,2024-05-28
ANC,"Pietersen,  M L",https://www.pa.org.za/person/magdalene-louisa-pietersen/,national-assembly,134th Candidate,African National Congress National Election List 2019 (Election List),from 23rd April 2019 until 8th May 2019,former,position,Ms,2019-04-23,2019-05-08,2024-05-28
